API/UWI,Operator Alias (Legacy),Operator Company Name,Operator (Reported),Operator Ticker,Well/Lease Name,Well Number,Entity Type,County/Parish,DI Basin,DI Play,DI Subplay,Reservoir,Production Type,Producing Status,Drill Type,First Prod Date,Last Prod Date,Cum Gas,Cum Oil,Cum BOE,Cum Water,Cum MMCFGE,Cum BCFGE,Daily Gas,Daily Oil,First Month Oil,First Month Gas,First Month Water,First 6 Oil,First 6 Gas,First 6 BOE,First 6 Water,First 12 Oil,First 12 Gas,First 12 BOE,First 12 MMCFGE,First 12 Water,First 24 Oil,First 24 Gas,First 24 BOE,First 24 MMCFGE,First 24 Water,First 60 Oil,First 60 Gas,First 60 BOE,First 60 Water,First 60 MMCFGE,Prac IP Oil Daily,Prac IP Gas Daily,Prac IP CFGED,Prac IP BOE,Latest Oil,Latest Gas,Latest Water,Prior 12 Oil,Prior 12 Gas,Prior 12 Water,Last Test Date,Last Flow Pressure,Last WHSIP,2nd Month GOR,Latest GOR,Cum GOR,Last 12 Yield,2nd Month Yield,Latest Yield,Peak Gas,Peak Gas Month No.,Peak Oil,Peak Oil Month No.,Peak BOE,Peak BOE Month No.,Peak MMCFGE,Peak MMCFGE Month No.,Upper Perforation,Lower Perforation,Gas Gravity,Oil Gravity,Completion Date,Well Count,Max Active Wells,Months Produced,Gas Gatherer,Oil Gatherer,Lease Number,Spud Date,Measured Depth (TD),True Vertical Depth,Gross Perforated Interval,Field,State,District,AAPG Geologic Province,Country,Section,Township,Range,Abstract,Block,Survey,OCS Area,PGC Area,Surface Latitude (WGS84),Surface Longitude (WGS84),Last 12 Oil,Last 12 Gas,Last 12 Water,Entity ID,Other No.,Operator Alias ID (Legacy)
43013335610000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,FEDERAL,10-25-9-16,COM,DUCHESNE (UT),UINTA,UINTA,,,OIL,CANCELLED,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,UTU-64380,,,,,MONUMENT BUTTE,UT,,UINTA,USA,25,09S,16E,,,,,P-540,40.0000553,-110.0653059,,,,130629239,0,100036953
43013334580000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,FEDERAL,10-30-9-16,COM,DUCHESNE (UT),UINTA,UINTA,,,OIL,CANCELLED,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,UTU-74391,,5830.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,30,09S,16E,,,,,P-540,40.0001539,-110.1610075,,,,130629233,0,100036953
43013310630000,NEWFIELD EXPLORATION COMPANY,LOMAX EXPLORATION COMPANY,LOMAX EXPLORATION COMPANY,,CASTLE PEAK FEDERAL,3-23,COM,DUCHESNE (UT),UINTA,UINTA,,,OIL,CANCELLED,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,U-15855,,,,,MONUMENT BUTTE,UT,,UINTA,USA,23,09S,16E,,,,,P-540,40.0219928,-110.0901063,,,,130629214,0,164964
43013526800000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,GMBU,110-10-9-16,COM,DUCHESNE (UT),UINTA,UINTA,,,OIL,CANCELLED,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,UTU-76813,,6061.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,10,09S,16E,,,,,P-540,40.0506212,-110.1040066,,,,130629184,0,100036953
43013522680000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,GMBU,S-20-9-17,COM,DUCHESNE (UT),UINTA,UINTA,,,OIL,CANCELLED,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,UTU-77369,,5603.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,20,09S,17E,,,,,P-540,40.0146532,-110.0291053,,,,130629093,0,100036953
43013332720000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,MON BUTTE NE FED,Q-25-8-16,COM,DUCHESNE (UT),UINTA,UINTA,,,DRY,PA,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-05-05,1,,,,,UTU-67170,2007-04-09,6560.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,25,08S,16E,,,,,P-540,40.0830308,-110.0708059,,,,130629072,0,100036953
43013519710000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,GMBU,L-20-8-17,COM,DUCHESNE (UT),UINTA,UINTA,,,OIL,CANCELLED,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,UTU-76954,,6716.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,20,08S,17E,,,,,P-540,40.1057927,-110.0232050,,,,130629037,0,100036953
43013522870000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,GMBU,R-20-9-17,COM,DUCHESNE (UT),UINTA,UINTA,,,OIL,CANCELLED,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,UTU-77369,,5717.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,20,09S,17E,,,,,P-540,40.0144742,-110.0335054,,,,130629001,0,100036953
43013319180000,INLAND PRODUCTION COMPANY,INLAND PRODUCTION COMPANY,INLAND PRODUCTION COMPANY,,MONUMENT BUTTE FED,11-27,COM,DUCHESNE (UT),UINTA,UINTA,,,OIL,CANCELLED,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,U-73088,,,,,MONUMENT BUTTE,UT,,UINTA,USA,27,08S,16E,,,,,P-540,40.0865205,-110.1078066,,,,130628953,0,165369
43013333770000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,FEDERAL,16-27-9-16,COM,DUCHESNE (UT),UINTA,UINTA,,,OIL,CANCELLED,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,UTU-74392,,5755.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,27,09S,16E,,,,,P-540,39.9964612,-110.0993065,,,,130628949,0,100036953
43013342780000,QUESTAR CORPORATION,WEXPRO COMPANY,WEXPRO COMPANY,,STATE,42-16,COM,DUCHESNE (UT),UINTA,UINTA,,,OIL,CANCELLED,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,ML 16532,,,,,MONUMENT BUTTE,UT,,UINTA,USA,16,09S,16E,,,,,P-540,40.0325625,-110.1180068,,,,130628919,0,165063
43013314200000,EQUITABLE RESOURCES,EQUITABLE RESOURCES ENERGY,EQUITABLE RESOURCES ENERGY,,MONUMENT FED,34-12J,COM,DUCHESNE (UT),UINTA,UINTA,,,OIL,CANCELLED,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,U-035521,,,,,MONUMENT BUTTE,UT,,UINTA,USA,12,09S,16E,,,,,P-540,40.0402116,-110.0668059,,,,130628905,0,165722
43013308680000,NEWFIELD EXPLORATION COMPANY,LOMAX EXPLORATION COMPANY,LOMAX EXPLORATION COMPANY,,MONUMENT FED,8-35,COM,DUCHESNE (UT),UINTA,UINTA,,,OIL,CANCELLED,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,U-16535,,,,,MONUMENT BUTTE,UT,,UINTA,USA,35,08S,16E,,,,,P-540,40.0762899,-110.0802061,,,,130628890,0,164964
43013532110000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,GMBU,13-1-9-15,COM,DUCHESNE (UT),UINTA,UINTA,,,OIL,CANCELLED,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,UTU-74826,,6380.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,01,09S,15E,,,,,P-540,40.0551227,-110.1887081,,,,130628871,0,100036953
43013338280000,QEP ENERGY COMPANY,QEP RESOURCES,QEP ENERGY COMPANY,QEP,GD,2G-34-9-15,COM,DUCHESNE (UT),UINTA,UINTA,,,OIL,CANCELLED,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,UTU-78021,,5900.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,34,09S,15E,,,,,P-540,39.9922917,-110.2159084,,,,130628853,0,100295463
43013306730000,VALERO ENERGY CORPORATION,VALERO PRODUCING COMPANY,DIAMOND SHAMROCK EXPL,,GOATES FED,13-14,COM,DUCHESNE (UT),UINTA,UINTA,,,OIL,CANCELLED,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,U-096547,,,,,MONUMENT BUTTE,UT,,UINTA,USA,14,09S,16E,,,,,P-540,40.0286037,-110.0950064,,,,130628852,0,164917
43013325810000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,ASHLEY ST,3-2-9-15 SWD,COM,DUCHESNE (UT),UINTA,UINTA,,,DRY,PA,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-06-07,1,,,,,ML-43538,2005-05-23,6175.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,02,09S,15E,,,,,P-540,40.0654104,-110.2022083,,,,130628801,0,100036953
43013323070000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,GBU,13-26-8-17,COM,DUCHESNE (UT),UINTA,UINTA,,,OIL,CANCELLED,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,UTU-76241,,,,,MONUMENT BUTTE,UT,,UINTA,USA,26,08S,17E,,,,,P-540,40.0834313,-109.9817040,,,,130628791,0,100036953
43013309270000,ALTA ENERGY CORPORATION,DEVON ENERGY,ALTA ENERGY CORPORATION,DVN,GETTY,7B,COM,DUCHESNE (UT),UINTA,UINTA,,,OIL,CANCELLED,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,U-44426,,,,,MONUMENT BUTTE,UT,,UINTA,USA,07,09S,17E,,,,,P-540,40.0502515,-110.0474055,,,,130628764,0,165653
43013338630000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,STATE,4-36T-8-16,COM,DUCHESNE (UT),UINTA,UINTA,,,GAS,CANCELLED,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,ML-22061,,,,,MONUMENT BUTTE,UT,,UINTA,USA,36,08S,16E,,,,,P-540,40.0803528,-110.0752060,,,,130628756,0,100036953
43013333550000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,FEDERAL,7-27-9-16,COM,DUCHESNE (UT),UINTA,UINTA,,,OIL,CANCELLED,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,UTU-74392,,5880.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,27,09S,16E,,,,,P-540,40.0034041,-110.1031065,,,,130628741,0,100036953
43013333960000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,FEDERAL,15-28-9-16,COM,DUCHESNE (UT),UINTA,UINTA,,,OIL,CANCELLED,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,UTU-74392,,5770.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,28,09S,16E,,,,,P-540,39.9961331,-110.1224069,,,,130628736,0,100036953
43013341880000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,FEDERAL,6-30-8-16,COM,DUCHESNE (UT),UINTA,UINTA,,,OIL,CANCELLED,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,UTU-81000,,6605.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,30,08S,16E,,,,,P-540,40.0901901,-110.1654077,,,,130628679,0,100036953
43013309460000,EP OPERATING LP,EP OPERATING CO,EP OPERATING COMPANY LP,,FEDERAL,1-9,COM,DUCHESNE (UT),UINTA,UINTA,,,OIL,CANCELLED,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,U-44427,,,,,MONUMENT BUTTE,UT,,UINTA,USA,09,09S,16E,,,,,P-540,40.0467722,-110.1319070,,,,130628674,0,164929
43013335590000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,FEDERAL,8-25-9-16,COM,DUCHESNE (UT),UINTA,UINTA,,,OIL,CANCELLED,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,UTU-64380,,5595.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,25,09S,16E,,,,,P-540,40.0032443,-110.0619058,,,,130628621,0,100036953
43013531870000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,GMBU,5-20-8-17,COM,DUCHESNE (UT),UINTA,UINTA,,,OIL,CANCELLED,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,UTU-76954,,6849.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,20,08S,17E,,,,,P-540,40.1041107,-110.0368053,,,,130628614,0,100036953
43013342480000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,FEDERAL,7-35-8-15,COM,DUCHESNE (UT),UINTA,UINTA,,,OIL,CANCELLED,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,UTU-67168,,6325.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,35,08S,15E,,,,,P-540,40.0766592,-110.1978083,,,,130628575,0,100036953
43013527810000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,GMBU,119-32-8-17,COM,DUCHESNE (UT),UINTA,UINTA,,,OIL,CANCELLED,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,ML-22060,,6164.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,32,08S,17E,,,,,P-540,40.0764122,-110.0336053,,,,130628547,0,100036953
43013509580000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,GMBU,1A-36-8-16H,COM,DUCHESNE (UT),UINTA,UINTA,,,OIL,CANCELLED,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,ML-22061,,10576.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,36,08S,16E,,,,,P-540,40.0789720,-110.0599057,,,,130628532,0,100036953
43013337090000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,W POINT FED,M-7-9-16,COM,DUCHESNE (UT),UINTA,UINTA,,,OIL,CANCELLED,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,UTU-74390,,6250.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,07,09S,16E,,,,,P-540,40.0440411,-110.1602075,,,,130628509,0,100036953
43013523580000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,GMBU,M-19-9-16,COM,DUCHESNE (UT),UINTA,UINTA,,,OIL,CANCELLED,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,UTU-74391,,5992.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,19,09S,16E,,,,,P-540,40.0141036,-110.1639075,,,,130628496,0,100036953
43013529490000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,GMBU,G-24-9-15,COM,DUCHESNE (UT),UINTA,UINTA,,,OIL,CANCELLED,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,UTU-66185,,6089.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,24,09S,15E,,,,,P-540,40.0215234,-110.1879080,,,,130628461,0,100036953
43047326110000,EQUITABLE RESOURCES,EQUITABLE RESOURCES ENERGY,EQUITABLE RESOURCES ENERGY,,BALCRON MON ST,34-2,COM,UINTAH (UT),UINTA,UINTA,,,OIL,CANCELLED,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,ML-45555,,,,,MONUMENT BUTTE,UT,,UINTA,USA,02,09S,17E,,,,,P-540,40.0548029,-109.9723038,,,,130628453,0,165722
43013500840000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,FEDERAL,6-22-8-16,COM,DUCHESNE (UT),UINTA,UINTA,,,OIL,CANCELLED,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,UTU-76561,,6670.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,22,08S,16E,,,,,P-540,40.1045602,-110.1093067,,,,130628404,0,100036953
43013333060000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,LONE TREE FED,9-22-9-17,COM,DUCHESNE (UT),UINTA,UINTA,,,DRY,PA,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-01-09,1,,,,,UTU-13905,2008-01-08,189.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,22,09S,17E,,,,,P-540,40.0145734,-109.9864043,,,,130628363,0,100036953
43013338420000,QEP ENERGY COMPANY,QEP RESOURCES,QEP ENERGY COMPANY,QEP,GD,10G-34-9-15,COM,DUCHESNE (UT),UINTA,UINTA,,,OIL,CANCELLED,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,UTU-78021,,5900.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,34,09S,15E,,,,,P-540,39.9861227,-110.2162085,,,,130628343,0,100295463
43013524870000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,GMBU,H-25-9-15,COM,DUCHESNE (UT),UINTA,UINTA,,,OIL,CANCELLED,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,UTU-66185,,5809.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,25,09S,15E,,,,,P-540,40.0070127,-110.1833079,,,,130628324,0,100036953
43013333760000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,FEDERAL,15-27-9-16,COM,DUCHESNE (UT),UINTA,UINTA,,,OIL,CANCELLED,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,UTU-74392,,5765.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,27,09S,16E,,,,,P-540,39.9965222,-110.1032065,,,,130628279,0,100036953
43013530320000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,GMBU,N-19-8-17,COM,DUCHESNE (UT),UINTA,UINTA,,,OIL,CANCELLED,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,UTU-77235,,6827.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,19,08S,17E,,,,,P-540,40.1051515,-110.0567057,,,,130628271,0,100036953
43013314970000,SNYDER OIL CORPORATION,DEVON ENERGY,SNYDER OIL CORPORATION,DVN,UTD FEDERAL,3-2,COM,DUCHESNE (UT),UINTA,UINTA,,,OIL,CANCELLED,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,UTU-61252,,,,,MONUMENT BUTTE,UT,,UINTA,USA,03,09S,17E,,,,,P-540,40.0652936,-109.9908044,,,,130628240,0,165104
43013334550000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,FEDERAL,5-30-9-16,COM,DUCHESNE (UT),UINTA,UINTA,,,OIL,CANCELLED,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,UTU-74391,,5845.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,30,09S,16E,,,,,P-540,40.0042618,-110.1702076,,,,130628237,0,100036953
43013507250000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,GMBU,H-7-9-16,COM,DUCHESNE (UT),UINTA,UINTA,,,DRY,PA,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-12-08,1,,,,,UTU-74390,2011-12-01,90.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,07,09S,16E,,,,,P-540,40.0470620,-110.1598075,,,,130628196,0,100036953
43013500270000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,FEDERAL,1-25-8-15,COM,DUCHESNE (UT),UINTA,UINTA,,,OIL,CANCELLED,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,UTU-67168,,6585.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,25,08S,15E,,,,,P-540,40.0939510,-110.1735079,,,,130628164,0,100036953
43013321210000,INLAND PRODUCTION COMPANY,INLAND PRODUCTION COMPANY,INLAND PRODUCTION COMPANY,,WEST POINT,12-31-8-16,COM,DUCHESNE (UT),UINTA,UINTA,,,OIL,CANCELLED,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,UTU-74389,,,,,MONUMENT BUTTE,UT,,UINTA,USA,31,08S,16E,,,,,P-540,40.0727494,-110.1695078,,,,130628161,0,165369
43013525310000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,GMBU,D-20-9-16,COM,DUCHESNE (UT),UINTA,UINTA,,,OIL,CANCELLED,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,UTU-52018,,6016.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,17,09S,16E,,,,,P-540,40.0254945,-110.1504073,,,,130628148,0,100036953
43013531100000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,GMBU,I-29-8-17,COM,DUCHESNE (UT),UINTA,UINTA,,,OIL,CANCELLED,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,UTU-76956,,6578.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,29,08S,17E,,,,,P-540,40.0943109,-110.0239051,,,,130628142,0,100036953
43013500410000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,HAWKEYE FED,2-27-8-16,COM,DUCHESNE (UT),UINTA,UINTA,,,OIL,CANCELLED,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,UTU-73088,,6640.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,27,08S,16E,,,,,P-540,40.0942604,-110.1031065,,,,130628135,0,100036953
43013306070000,NEWFIELD EXPLORATION COMPANY,LOMAX EXPLORATION COMPANY,LOMAX EXPLORATION COMPANY,,FEDERAL,3-1,COM,DUCHESNE (UT),UINTA,UINTA,,,OIL,CANCELLED,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,U-33992,,,,,MONUMENT BUTTE,UT,,UINTA,USA,01,09S,16E,,,,,P-540,40.0618632,-110.0658059,,,,130628091,0,164964
43013528630000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,GMBU,X-15-9-16,COM,DUCHESNE (UT),UINTA,UINTA,,,OIL,CANCELLED,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,UTU-64379,,6145.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,22,09S,16E,,,,,P-540,40.0216837,-110.1081066,,,,130628083,0,100036953
43013532330000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,GMBU,110-31-8-17,COM,DUCHESNE (UT),UINTA,UINTA,,,OIL,CANCELLED,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,UTU-74869,,6308.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,31,08S,17E,,,,,P-540,40.0793730,-110.0479555,,,,130628075,0,100036953
